Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balances (2010-)","211","Switzerland","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","1125","Fc","Calculated data"
"FBS","Food Balances (2010-)","211","Switzerland","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","61.25","Fc","Calculated data"
"FBS","Food Balances (2010-)","211","Switzerland","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","97","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","211","Switzerland","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","45","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","211","Switzerland","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","211","Switzerland","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","149","S","Standardized data"
"FBS","Food Balances (2010-)","211","Switzerland","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","61","Fc","Calculated data"
"FBS","Food Balances (2010-)","211","Switzerland","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","7.22","Fc","Calculated data"
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2778","Fc","Calculated data"
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","71.6","Fc","Calculated data"
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","420","Fc","Calculated data"
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","20.6","Fc","Calculated data"
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","121","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","31","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","137","S","Standardized data"
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","29","Fc","Calculated data"
"FBS","Food Balances (2010-)","212","Syrian Arab Republic","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","3.01","Fc","Calculated data"
"FBS","Food Balances (2010-)","208","Tajikistan","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","208","Tajikistan","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","208","Tajikistan","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","208","Tajikistan","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","208","Tajikistan","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2463","Fc","Calculated data"
"FBS","Food Balances (2010-)","208","Tajikistan","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","72.01","Fc","Calculated data"
"FBS","Food Balances (2010-)","208","Tajikistan","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","208","Tajikistan","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","208","Tajikistan","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","208","Tajikistan","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","208","Tajikistan","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","385","Fc","Calculated data"
"FBS","Food Balances (2010-)","208","Tajikistan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","23.64","Fc","Calculated data"
"FBS","Food Balances (2010-)","208","Tajikistan","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","7","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","208","Tajikistan","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","14","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","208","Tajikistan","5911","Export Quantity","2734","Poultry Meat","2018","2018","","","",""
"FBS","Food Balances (2010-)","208","Tajikistan","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","36","S","Standardized data"
"FBS","Food Balances (2010-)","208","Tajikistan","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","14","Fc","Calculated data"
"FBS","Food Balances (2010-)","208","Tajikistan","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.29","Fc","Calculated data"
"FBS","Food Balances (2010-)","216","Thailand","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","216","Thailand","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","216","Thailand","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","216","Thailand","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","216","Thailand","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2787","Fc","Calculated data"
"FBS","Food Balances (2010-)","216","Thailand","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","62.47","Fc","Calculated data"
"FBS","Food Balances (2010-)","216","Thailand","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","216","Thailand","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","216","Thailand","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","216","Thailand","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","216","Thailand","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","380","Fc","Calculated data"
"FBS","Food Balances (2010-)","216","Thailand","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","27","Fc","Calculated data"
"FBS","Food Balances (2010-)","216","Thailand","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","1738","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","216","Thailand","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","216","Thailand","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","870","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","216","Thailand","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","1052","S","Standardized data"
"FBS","Food Balances (2010-)","216","Thailand","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","49","Fc","Calculated data"
"FBS","Food Balances (2010-)","216","Thailand","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","4.51","Fc","Calculated data"
"FBS","Food Balances (2010-)","176","Timor-Leste","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","176","Timor-Leste","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","176","Timor-Leste","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","176","Timor-Leste","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","176","Timor-Leste","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2251","Fc","Calculated data"
"FBS","Food Balances (2010-)","176","Timor-Leste","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","49.33","Fc","Calculated data"
"FBS","Food Balances (2010-)","176","Timor-Leste","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","176","Timor-Leste","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","176","Timor-Leste","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","176","Timor-Leste","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","176","Timor-Leste","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","212","Fc","Calculated data"
"FBS","Food Balances (2010-)","176","Timor-Leste","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","11.26","Fc","Calculated data"
"FBS","Food Balances (2010-)","176","Timor-Leste","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","176","Timor-Leste","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","9","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","176","Timor-Leste","5911","Export Quantity","2734","Poultry Meat","2018","2018","","","",""
"FBS","Food Balances (2010-)","176","Timor-Leste","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","10","S","Standardized data"
"FBS","Food Balances (2010-)","176","Timor-Leste","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","27","Fc","Calculated data"
"FBS","Food Balances (2010-)","176","Timor-Leste","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","2.76","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","217","Togo","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","217","Togo","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","217","Togo","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","217","Togo","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2396","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","56.97","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","217","Togo","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","217","Togo","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","217","Togo","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","217","Togo","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","108","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","10.19","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","42","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","217","Togo","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","18","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","217","Togo","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","217","Togo","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","60","S","Standardized data"
"FBS","Food Balances (2010-)","217","Togo","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","25","Fc","Calculated data"
"FBS","Food Balances (2010-)","217","Togo","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","2.57","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2970","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","85.25","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","610","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","44.03","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","65","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","24","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","89","S","Standardized data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","220","Fc","Calculated data"
"FBS","Food Balances (2010-)","220","Trinidad and Tobago","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","19.27","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","222","Tunisia","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","222","Tunisia","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","222","Tunisia","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","222","Tunisia","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3491","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","99.59","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","222","Tunisia","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","222","Tunisia","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","222","Tunisia","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","222","Tunisia","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","402","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","28.86","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","212","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","2","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","222","Tunisia","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","201","S","Standardized data"
"FBS","Food Balances (2010-)","222","Tunisia","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","59","Fc","Calculated data"
"FBS","Food Balances (2010-)","222","Tunisia","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","6.4","Fc","Calculated data"
"FBS","Food Balances (2010-)","223","Turkey","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","223","Turkey","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","223","Turkey","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","223","Turkey","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","223","Turkey","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3744","Fc","Calculated data"
"FBS","Food Balances (2010-)","223","Turkey","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","110.65","Fc","Calculated data"
"FBS","Food Balances (2010-)","223","Turkey","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","223","Turkey","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","223","Turkey","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","223","Turkey","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","223","Turkey","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","601","Fc","Calculated data"
"FBS","Food Balances (2010-)","223","Turkey","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","39.14","Fc","Calculated data"
"FBS","Food Balances (2010-)","223","Turkey","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","2229","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","223","Turkey","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","6","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","223","Turkey","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","489","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","223","Turkey","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","1716","S","Standardized data"
"FBS","Food Balances (2010-)","223","Turkey","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","72","Fc","Calculated data"
"FBS","Food Balances (2010-)","223","Turkey","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","7.04","Fc","Calculated data"
"FBS","Food Balances (2010-)","213","Turkmenistan","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","213","Turkmenistan","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","213","Turkmenistan","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","213","Turkmenistan","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","213","Turkmenistan","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2882","Fc","Calculated data"
"FBS","Food Balances (2010-)","213","Turkmenistan","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","90.15","Fc","Calculated data"
"FBS","Food Balances (2010-)","213","Turkmenistan","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","213","Turkmenistan","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","213","Turkmenistan","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","213","Turkmenistan","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","213","Turkmenistan","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","654","Fc","Calculated data"
"FBS","Food Balances (2010-)","213","Turkmenistan","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","37.45","Fc","Calculated data"
"FBS","Food Balances (2010-)","213","Turkmenistan","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","22","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","213","Turkmenistan","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","31","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","213","Turkmenistan","5911","Export Quantity","2734","Poultry Meat","2018","2018","","","",""
"FBS","Food Balances (2010-)","213","Turkmenistan","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","29","S","Standardized data"
"FBS","Food Balances (2010-)","213","Turkmenistan","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","16","Fc","Calculated data"
"FBS","Food Balances (2010-)","213","Turkmenistan","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","1.58","Fc","Calculated data"
"FBS","Food Balances (2010-)","226","Uganda","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","226","Uganda","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","226","Uganda","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","226","Uganda","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","226","Uganda","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","2123","Fc","Calculated data"
"FBS","Food Balances (2010-)","226","Uganda","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","46.85","Fc","Calculated data"
"FBS","Food Balances (2010-)","226","Uganda","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","226","Uganda","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","226","Uganda","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","226","Uganda","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","226","Uganda","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","172","Fc","Calculated data"
"FBS","Food Balances (2010-)","226","Uganda","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","10.99","Fc","Calculated data"
"FBS","Food Balances (2010-)","226","Uganda","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","67","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","226","Uganda","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","0","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","226","Uganda","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","1","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","226","Uganda","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","66","S","Standardized data"
"FBS","Food Balances (2010-)","226","Uganda","664","Food supply (kcal/capita/day)","2734","Poultry Meat","2018","2018","kcal/capita/day","5","Fc","Calculated data"
"FBS","Food Balances (2010-)","226","Uganda","674","Protein supply quantity (g/capita/day)","2734","Poultry Meat","2018","2018","g/capita/day","0.52","Fc","Calculated data"
"FBS","Food Balances (2010-)","230","Ukraine","5511","Production","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","230","Ukraine","5611","Import Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","230","Ukraine","5911","Export Quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","230","Ukraine","5301","Domestic supply quantity","2901","Grand Total","2018","2018","","","",""
"FBS","Food Balances (2010-)","230","Ukraine","664","Food supply (kcal/capita/day)","2901","Grand Total","2018","2018","kcal/capita/day","3021","Fc","Calculated data"
"FBS","Food Balances (2010-)","230","Ukraine","674","Protein supply quantity (g/capita/day)","2901","Grand Total","2018","2018","g/capita/day","86.94","Fc","Calculated data"
"FBS","Food Balances (2010-)","230","Ukraine","5511","Production","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","230","Ukraine","5611","Import Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","230","Ukraine","5911","Export Quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","230","Ukraine","5301","Domestic supply quantity","2941","Animal Products","2018","2018","","","",""
"FBS","Food Balances (2010-)","230","Ukraine","664","Food supply (kcal/capita/day)","2941","Animal Products","2018","2018","kcal/capita/day","683","Fc","Calculated data"
"FBS","Food Balances (2010-)","230","Ukraine","674","Protein supply quantity (g/capita/day)","2941","Animal Products","2018","2018","g/capita/day","40.82","Fc","Calculated data"
"FBS","Food Balances (2010-)","230","Ukraine","5511","Production","2734","Poultry Meat","2018","2018","1000 tonnes","1287","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","230","Ukraine","5611","Import Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","133","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","230","Ukraine","5911","Export Quantity","2734","Poultry Meat","2018","2018","1000 tonnes","331","Im","FAO data based on imputation methodology"
"FBS","Food Balances (2010-)","230","Ukraine","5301","Domestic supply quantity","2734","Poultry Meat","2018","2018","1000 tonnes","1089","S","Standardized data"
